Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
1998,KY,Unknown,Confirmed,Suppressed,20+,3
1998,KY,Unknown,Confirmed,Suppressed,Suppressed,1
1998,KY,Suppressed,Confirmed,Male,Suppressed,4
1998,KY,Suppressed,Confirmed,Suppressed,20+,5
1998,KY,Suppressed,Confirmed,Suppressed,Suppressed,3
1998,LA,Suppressed,Confirmed,Male,20+,8
1998,LA,Suppressed,Confirmed,Suppressed,20+,5
1998,MA,25001,Confirmed,Male,0-19,38
1998,MA,25001,Confirmed,Male,20+,41
1998,MA,25001,Confirmed,Female,0-19,18
1998,MA,25001,Confirmed,Female,20+,47
1998,MA,25001,Confirmed,Female,Suppressed,1
1998,MA,25003,Confirmed,Male,0-19,5
1998,MA,25003,Confirmed,Male,Suppressed,3
1998,MA,25003,Confirmed,Suppressed,Suppressed,4
1998,MA,25005,Confirmed,Male,20+,17
1998,MA,25005,Confirmed,Male,Suppressed,4
1998,MA,25005,Confirmed,Female,0-19,8
1998,MA,25005,Confirmed,Female,20+,11
1998,MA,25007,Confirmed,Male,20+,8
1998,MA,25007,Confirmed,Male,Suppressed,2
1998,MA,25007,Confirmed,Female,20+,15
1998,MA,25007,Confirmed,Female,Suppressed,8
1998,MA,25009,Confirmed,Male,0-19,10
1998,MA,25009,Confirmed,Male,20+,23
1998,MA,25009,Confirmed,Male,Suppressed,3
1998,MA,25009,Confirmed,Female,0-19,12
1998,MA,25009,Confirmed,Female,20+,29
1998,MA,25009,Confirmed,Female,Suppressed,1
1998,MA,25013,Confirmed,Male,0-19,5
1998,MA,25013,Confirmed,Male,20+,13
1998,MA,25013,Confirmed,Female,20+,14
1998,MA,25013,Confirmed,Female,Suppressed,3
1998,MA,25015,Confirmed,Male,0-19,5
1998,MA,25015,Confirmed,Male,20+,5
1998,MA,25015,Confirmed,Female,20+,6
1998,MA,25015,Confirmed,Female,Suppressed,3
1998,MA,25017,Confirmed,Male,0-19,14
1998,MA,25017,Confirmed,Male,20+,28
1998,MA,25017,Confirmed,Female,0-19,6
1998,MA,25017,Confirmed,Female,20+,25
1998,MA,25019,Confirmed,Male,0-19,10
1998,MA,25019,Confirmed,Male,20+,39
1998,MA,25019,Confirmed,Female,0-19,8
1998,MA,25019,Confirmed,Female,20+,49
1998,MA,25019,Confirmed,Female,Suppressed,2
1998,MA,25021,Confirmed,Male,0-19,6
1998,MA,25021,Confirmed,Male,20+,11
1998,MA,25021,Confirmed,Female,20+,16
1998,MA,25021,Confirmed,Female,Suppressed,4
1998,MA,25023,Confirmed,Male,0-19,21
1998,MA,25023,Confirmed,Male,20+,17
1998,MA,25023,Confirmed,Female,0-19,16
1998,MA,25023,Confirmed,Female,20+,23
1998,MA,25023,Confirmed,Female,Suppressed,1
1998,MA,25025,Confirmed,Female,20+,5
1998,MA,25025,Confirmed,Suppressed,20+,4
1998,MA,25027,Confirmed,Male,0-19,6
1998,MA,25027,Confirmed,Male,20+,12
1998,MA,25027,Confirmed,Female,20+,9
1998,MA,25027,Confirmed,Female,Suppressed,4
1998,MA,Suppressed,Confirmed,Female,20+,1
1998,MD,24003,Confirmed,Male,0-19,14
1998,MD,24003,Confirmed,Male,20+,23
1998,MD,24003,Confirmed,Female,0-19,6
1998,MD,24003,Confirmed,Female,20+,17
1998,MD,24005,Confirmed,Male,0-19,12
1998,MD,24005,Confirmed,Male,20+,25
1998,MD,24005,Confirmed,Male,Suppressed,1
1998,MD,24005,Confirmed,Female,0-19,14
1998,MD,24005,Confirmed,Female,20+,25
1998,MD,24009,Confirmed,Male,0-19,5
1998,MD,24009,Confirmed,Male,20+,8
1998,MD,24009,Confirmed,Suppressed,0-19,4
1998,MD,24009,Confirmed,Suppressed,Suppressed,2
1998,MD,24011,Confirmed,Male,20+,9
1998,MD,24011,Confirmed,Male,Suppressed,2
1998,MD,24011,Confirmed,Suppressed,20+,2
1998,MD,24011,Confirmed,Suppressed,Suppressed,4
1998,MD,24013,Confirmed,Male,0-19,12
1998,MD,24013,Confirmed,Male,20+,14
1998,MD,24013,Confirmed,Female,20+,7
1998,MD,24013,Confirmed,Female,Suppressed,2
1998,MD,24015,Confirmed,Male,20+,7
1998,MD,24015,Confirmed,Male,Suppressed,2
1998,MD,24015,Confirmed,Female,0-19,5
1998,MD,24015,Confirmed,Female,Suppressed,2
1998,MD,24017,Confirmed,Male,0-19,8
1998,MD,24017,Confirmed,Male,20+,17
1998,MD,24017,Confirmed,Female,0-19,5
1998,MD,24017,Confirmed,Female,20+,14
1998,MD,24021,Confirmed,Male,20+,5
1998,MD,24021,Confirmed,Male,Suppressed,2
1998,MD,24021,Confirmed,Female,20+,6
1998,MD,24021,Confirmed,Female,Suppressed,3
1998,MD,24025,Confirmed,Male,0-19,12
1998,MD,24025,Confirmed,Male,20+,28
1998,MD,24025,Confirmed,Female,0-19,10
1998,MD,24025,Confirmed,Female,20+,32
1998,MD,24027,Confirmed,Male,0-19,12
1998,MD,24027,Confirmed,Male,20+,13
1998,MD,24027,Confirmed,Male,Suppressed,1
1998,MD,24027,Confirmed,Female,0-19,10
1998,MD,24027,Confirmed,Female,20+,8
1998,MD,24029,Confirmed,Male,0-19,7
1998,MD,24029,Confirmed,Male,20+,21
1998,MD,24029,Confirmed,Female,0-19,5
1998,MD,24029,Confirmed,Female,20+,14
1998,MD,24031,Confirmed,Male,0-19,13
1998,MD,24031,Confirmed,Male,20+,15
1998,MD,24031,Confirmed,Female,0-19,15
1998,MD,24031,Confirmed,Female,20+,9
1998,MD,24033,Confirmed,Male,0-19,11
1998,MD,24033,Confirmed,Male,20+,22
1998,MD,24033,Confirmed,Female,0-19,9
1998,MD,24033,Confirmed,Female,20+,21
1998,MD,24035,Confirmed,Male,20+,11
1998,MD,24035,Confirmed,Male,Suppressed,4
1998,MD,24035,Confirmed,Female,20+,14
1998,MD,24035,Confirmed,Female,Suppressed,2
1998,MD,24037,Confirmed,Suppressed,Suppressed,6
1998,MD,24039,Confirmed,Male,20+,5
1998,MD,24039,Confirmed,Male,Suppressed,1
1998,MD,24039,Confirmed,Suppressed,20+,1
1998,MD,24041,Confirmed,Male,0-19,5
1998,MD,24041,Confirmed,Male,20+,8
1998,MD,24041,Confirmed,Female,20+,7
1998,MD,24041,Confirmed,Female,Suppressed,2
1998,MD,24047,Confirmed,Female,Suppressed,5
1998,MD,Suppressed,Confirmed,Male,20+,1
1998,MD,Suppressed,Confirmed,Female,0-19,3
1998,MD,Suppressed,Confirmed,Suppressed,Suppressed,12
1998,ME,23005,Confirmed,Male,20+,5
1998,ME,23005,Confirmed,Male,Suppressed,1
1998,ME,23005,Confirmed,Suppressed,20+,4
1998,ME,23005,Confirmed,Suppressed,Suppressed,3
1998,ME,23031,Confirmed,Male,0-19,10
1998,ME,23031,Confirmed,Male,20+,14
1998,ME,23031,Confirmed,Female,20+,11
1998,ME,23031,Confirmed,Female,Suppressed,2
1998,ME,23031,Confirmed,Suppressed,20+,1
1998,ME,Suppressed,Confirmed,Male,0-19,2
1998,ME,Suppressed,Confirmed,Female,20+,7
1998,ME,Suppressed,Confirmed,Suppressed,Suppressed,18
1998,MI,Suppressed,Confirmed,Female,20+,10
1998,MN,27001,Confirmed,Female,Suppressed,5
1998,MN,27003,Confirmed,Male,0-19,5
1998,MN,27003,Confirmed,Male,20+,15
1998,MN,27003,Confirmed,Female,Suppressed,5
1998,MN,27013,Confirmed,Suppressed,Suppressed,5
1998,MN,27025,Confirmed,Suppressed,Suppressed,8
1998,MN,27035,Confirmed,Male,0-19,5
1998,MN,27035,Confirmed,Male,Suppressed,3
1998,MN,27035,Confirmed,Female,20+,9
1998,MN,27035,Confirmed,Female,Suppressed,3
1998,MN,27037,Confirmed,Male,0-19,7
1998,MN,27037,Confirmed,Male,Suppressed,4
1998,MN,27037,Confirmed,Female,20+,5
1998,MN,27037,Confirmed,Female,Suppressed,2
1998,MN,27053,Confirmed,Male,0-19,7
1998,MN,27053,Confirmed,Male,20+,16
1998,MN,27053,Confirmed,Female,0-19,6
1998,MN,27053,Confirmed,Female,20+,8
1998,MN,27055,Confirmed,Suppressed,Suppressed,5
1998,MN,27065,Confirmed,Suppressed,Suppressed,6
1998,MN,27109,Confirmed,Male,Suppressed,5
1998,MN,27115,Confirmed,Male,20+,6
1998,MN,27115,Confirmed,Male,Suppressed,2
1998,MN,27115,Confirmed,Suppressed,Suppressed,3
1998,MN,27123,Confirmed,Male,20+,21
1998,MN,27123,Confirmed,Male,Suppressed,4
1998,MN,27123,Confirmed,Female,20+,10
1998,MN,27123,Confirmed,Female,Suppressed,3
1998,MN,27141,Confirmed,Male,20+,5
1998,MN,27141,Confirmed,Male,Suppressed,3
1998,MN,27163,Confirmed,Male,0-19,8
1998,MN,27163,Confirmed,Male,20+,12
1998,MN,27163,Confirmed,Female,0-19,6
1998,MN,27163,Confirmed,Female,20+,9
1998,MN,Suppressed,Confirmed,Male,20+,5
1998,MN,Suppressed,Confirmed,Female,0-19,4
1998,MN,Suppressed,Confirmed,Suppressed,Suppressed,26
1998,MO,Suppressed,Confirmed,Male,20+,5
1998,MO,Suppressed,Confirmed,Suppressed,20+,5
1998,MS,Suppressed,Confirmed,Female,Suppressed,5
1998,MS,Suppressed,Confirmed,Suppressed,Suppressed,10
1998,NC,37133,Confirmed,Female,Suppressed,6
1998,NC,37141,Confirmed,Suppressed,Suppressed,5
1998,NC,37183,Confirmed,Female,Suppressed,5
1998,NC,Suppressed,Confirmed,Male,20+,15
1998,NC,Suppressed,Confirmed,Suppressed,Suppressed,29
1998,NH,33011,Confirmed,Male,20+,5
1998,NH,33011,Confirmed,Male,Suppressed,2
1998,NH,33011,Confirmed,Female,20+,6
1998,NH,33011,Confirmed,Female,Suppressed,2
1998,NH,33013,Confirmed,Female,20+,5
1998,NH,33013,Confirmed,Female,Suppressed,1
1998,NH,33013,Confirmed,Suppressed,20+,1
1998,NH,33015,Confirmed,Female,20+,5
1998,NH,33015,Confirmed,Suppressed,20+,4
1998,NH,33015,Confirmed,Suppressed,Suppressed,2
1998,NH,Suppressed,Confirmed,Male,20+,3
1998,NH,Suppressed,Confirmed,Female,Suppressed,3
1998,NH,Suppressed,Confirmed,Suppressed,Suppressed,6
1998,NJ,34001,Confirmed,Male,20+,36
1998,NJ,34001,Confirmed,Male,Suppressed,3
1998,NJ,34001,Confirmed,Female,20+,33
1998,NJ,34001,Confirmed,Female,Suppressed,4
1998,NJ,34003,Confirmed,Male,20+,10
1998,NJ,34003,Confirmed,Male,Suppressed,1
1998,NJ,34003,Confirmed,Female,20+,10
1998,NJ,34005,Confirmed,Male,0-19,31
1998,NJ,34005,Confirmed,Male,20+,19
1998,NJ,34005,Confirmed,Male,Suppressed,1
1998,NJ,34005,Confirmed,Female,0-19,22
1998,NJ,34005,Confirmed,Female,20+,16
1998,NJ,34007,Confirmed,Male,0-19,5
1998,NJ,34007,Confirmed,Male,Suppressed,1
1998,NJ,34007,Confirmed,Female,20+,5
1998,NJ,34007,Confirmed,Female,Suppressed,1
1998,NJ,34009,Confirmed,Male,20+,5
1998,NJ,34009,Confirmed,Male,Suppressed,3
1998,NJ,34009,Confirmed,Female,20+,7
1998,NJ,34009,Confirmed,Female,Suppressed,3
1998,NJ,34011,Confirmed,Male,20+,14
1998,NJ,34011,Confirmed,Male,Suppressed,4
1998,NJ,34011,Confirmed,Female,0-19,6
1998,NJ,34011,Confirmed,Female,20+,27
1998,NJ,34013,Confirmed,Male,0-19,9
1998,NJ,34013,Confirmed,Male,Suppressed,3
1998,NJ,34013,Confirmed,Female,20+,9
1998,NJ,34015,Confirmed,Male,0-19,24
1998,NJ,34015,Confirmed,Male,20+,32
1998,NJ,34015,Confirmed,Female,0-19,9
1998,NJ,34015,Confirmed,Female,20+,38
1998,NJ,34019,Confirmed,Male,0-19,72
1998,NJ,34019,Confirmed,Male,20+,195
1998,NJ,34019,Confirmed,Male,Unknown,6
1998,NJ,34019,Confirmed,Female,0-19,66
1998,NJ,34019,Confirmed,Female,20+,196
1998,NJ,34019,Confirmed,Female,Suppressed,1
1998,NJ,34021,Confirmed,Male,0-19,15
1998,NJ,34021,Confirmed,Male,20+,33
1998,NJ,34021,Confirmed,Female,0-19,14
1998,NJ,34021,Confirmed,Female,20+,29
1998,NJ,34023,Confirmed,Male,0-19,19
1998,NJ,34023,Confirmed,Male,20+,26
1998,NJ,34023,Confirmed,Female,0-19,16
1998,NJ,34023,Confirmed,Female,20+,14
1998,NJ,34025,Confirmed,Male,0-19,14
1998,NJ,34025,Confirmed,Male,20+,20
1998,NJ,34025,Confirmed,Female,0-19,14
1998,NJ,34025,Confirmed,Female,20+,27
1998,NJ,34027,Confirmed,Male,0-19,36
1998,NJ,34027,Confirmed,Male,20+,120
1998,NJ,34027,Confirmed,Male,Suppressed,3
1998,NJ,34027,Confirmed,Female,0-19,24
1998,NJ,34027,Confirmed,Female,20+,108
1998,NJ,34029,Confirmed,Male,0-19,24
1998,NJ,34029,Confirmed,Male,20+,33
1998,NJ,34029,Confirmed,Female,0-19,17
1998,NJ,34029,Confirmed,Female,20+,35
1998,NJ,34029,Confirmed,Suppressed,0-19,1
1998,NJ,34031,Confirmed,Male,20+,6
1998,NJ,34031,Confirmed,Male,Suppressed,1
1998,NJ,34031,Confirmed,Female,Suppressed,6
1998,NJ,34031,Confirmed,Suppressed,Suppressed,2
1998,NJ,34033,Confirmed,Male,20+,5
1998,NJ,34033,Confirmed,Male,Suppressed,3
1998,NJ,34033,Confirmed,Female,20+,8
1998,NJ,34033,Confirmed,Female,Suppressed,1
1998,NJ,34035,Confirmed,Male,0-19,35
1998,NJ,34035,Confirmed,Male,20+,49
1998,NJ,34035,Confirmed,Female,0-19,30
1998,NJ,34035,Confirmed,Female,20+,53
1998,NJ,34035,Confirmed,Suppressed,0-19,2
1998,NJ,34037,Confirmed,Male,20+,12
1998,NJ,34037,Confirmed,Male,Suppressed,3
1998,NJ,34037,Confirmed,Female,20+,7
1998,NJ,34037,Confirmed,Female,Suppressed,4
1998,NJ,34039,Confirmed,Male,20+,9
1998,NJ,34039,Confirmed,Male,Suppressed,1
1998,NJ,34039,Confirmed,Female,20+,7
1998,NJ,34041,Confirmed,Male,0-19,16
1998,NJ,34041,Confirmed,Male,20+,44
1998,NJ,34041,Confirmed,Female,0-19,10
1998,NJ,34041,Confirmed,Female,20+,23
1998,NJ,Suppressed,Confirmed,Male,0-19,1
1998,NJ,Suppressed,Confirmed,Male,Suppressed,3
1998,NJ,Suppressed,Confirmed,Suppressed,Suppressed,1
1998,NV,Suppressed,Confirmed,Suppressed,20+,6
1998,NY,36001,Confirmed,Male,0-19,5
1998,NY,36001,Confirmed,Male,20+,7
1998,NY,36001,Confirmed,Female,20+,11
1998,NY,36001,Confirmed,Female,Suppressed,2
1998,NY,36005,Confirmed,Male,20+,6
1998,NY,36005,Confirmed,Male,Suppressed,2
1998,NY,36005,Confirmed,Female,0-19,5
1998,NY,36005,Confirmed,Female,20+,8
1998,NY,36005,Confirmed,Suppressed,20+,1
1998,NY,36021,Confirmed,Male,0-19,39
1998,NY,36021,Confirmed,Male,20+,79
1998,NY,36021,Confirmed,Female,0-19,30
1998,NY,36021,Confirmed,Female,20+,96
1998,NY,36027,Confirmed,Male,0-19,306
1998,NY,36027,Confirmed,Male,20+,519
1998,NY,36027,Confirmed,Female,0-19,198
1998,NY,36027,Confirmed,Female,20+,513
1998,NY,36027,Confirmed,Female,Suppressed,1
1998,NY,36029,Confirmed,Suppressed,Suppressed,7
1998,NY,36039,Confirmed,Male,0-19,6
1998,NY,36039,Confirmed,Male,20+,6
1998,NY,36039,Confirmed,Female,0-19,5
1998,NY,36039,Confirmed,Female,20+,5
1998,NY,36045,Confirmed,Suppressed,Suppressed,6
1998,NY,36047,Confirmed,Male,0-19,5
1998,NY,36047,Confirmed,Male,20+,10
1998,NY,36047,Confirmed,Male,Suppressed,1
1998,NY,36047,Confirmed,Female,20+,10
1998,NY,36047,Confirmed,Female,Suppressed,1
1998,NY,36055,Confirmed,Suppressed,Suppressed,7
1998,NY,36059,Confirmed,Male,0-19,26
1998,NY,36059,Confirmed,Male,20+,42
1998,NY,36059,Confirmed,Female,0-19,10
1998,NY,36059,Confirmed,Female,20+,32
1998,NY,36061,Confirmed,Male,0-19,7
1998,NY,36061,Confirmed,Male,20+,51
1998,NY,36061,Confirmed,Female,20+,37
1998,NY,36061,Confirmed,Female,Suppressed,4
1998,NY,36061,Confirmed,Suppressed,20+,2
1998,NY,36063,Confirmed,Suppressed,Suppressed,5
1998,NY,36071,Confirmed,Male,0-19,67
1998,NY,36071,Confirmed,Male,20+,122
1998,NY,36071,Confirmed,Female,0-19,65
1998,NY,36071,Confirmed,Female,20+,154
1998,NY,36075,Confirmed,Female,20+,5
1998,NY,36079,Confirmed,Male,0-19,43
1998,NY,36079,Confirmed,Male,20+,73
1998,NY,36079,Confirmed,Female,0-19,42
1998,NY,36079,Confirmed,Female,20+,71
1998,NY,36081,Confirmed,Male,0-19,5
1998,NY,36081,Confirmed,Male,20+,20
1998,NY,36081,Confirmed,Male,Suppressed,1
1998,NY,36081,Confirmed,Female,0-19,5
1998,NY,36081,Confirmed,Female,20+,33
1998,NY,36081,Confirmed,Female,Suppressed,1
1998,NY,36083,Confirmed,Suppressed,Suppressed,7
1998,NY,36085,Confirmed,Male,20+,7
1998,NY,36085,Confirmed,Male,Suppressed,1
1998,NY,36085,Confirmed,Female,20+,7
1998,NY,36085,Confirmed,Female,Suppressed,1
1998,NY,36087,Confirmed,Male,0-19,17
1998,NY,36087,Confirmed,Male,20+,34
1998,NY,36087,Confirmed,Female,0-19,16
1998,NY,36087,Confirmed,Female,20+,31
1998,NY,36087,Confirmed,Female,Suppressed,1
1998,NY,36093,Confirmed,Suppressed,Suppressed,7
1998,NY,36103,Confirmed,Male,0-19,130
1998,NY,36103,Confirmed,Male,20+,341
1998,NY,36103,Confirmed,Male,Suppressed,2
1998,NY,36103,Confirmed,Female,0-19,105
1998,NY,36103,Confirmed,Female,20+,337
1998,NY,36103,Confirmed,Female,Suppressed,1
1998,NY,36105,Confirmed,Suppressed,Suppressed,6
1998,NY,36109,Confirmed,Suppressed,Suppressed,5
1998,NY,36111,Confirmed,Male,0-19,17
1998,NY,36111,Confirmed,Male,20+,52
1998,NY,36111,Confirmed,Male,Suppressed,1
1998,NY,36111,Confirmed,Female,0-19,30
1998,NY,36111,Confirmed,Female,20+,65
1998,NY,36119,Confirmed,Male,0-19,138
1998,NY,36119,Confirmed,Male,20+,178
1998,NY,36119,Confirmed,Male,Unknown,8
1998,NY,36119,Confirmed,Female,0-19,90
1998,NY,36119,Confirmed,Female,20+,141
1998,NY,36119,Confirmed,Female,Unknown,8
1998,NY,Suppressed,Confirmed,Male,0-19,5
1998,NY,Suppressed,Confirmed,Female,20+,13
1998,NY,Suppressed,Confirmed,Suppressed,Suppressed,18
1998,OH,39089,Confirmed,Suppressed,Suppressed,5
1998,OH,39153,Confirmed,Suppressed,Suppressed,5
1998,OH,Suppressed,Confirmed,Male,20+,7
1998,OH,Suppressed,Confirmed,Suppressed,Suppressed,30
1998,OK,Suppressed,Confirmed,Female,20+,7
1998,OK,Suppressed,Confirmed,Suppressed,Suppressed,6
1998,OR,41067,Confirmed,Suppressed,Suppressed,6
1998,OR,Suppressed,Confirmed,Suppressed,Suppressed,12
1998,PA,42003,Confirmed,Male,20+,12
1998,PA,42003,Confirmed,Male,Suppressed,1
1998,PA,42003,Confirmed,Suppressed,20+,4
1998,PA,42003,Confirmed,Suppressed,Suppressed,2
1998,PA,42005,Confirmed,Suppressed,Suppressed,6
1998,PA,42011,Confirmed,Male,0-19,10
1998,PA,42011,Confirmed,Male,20+,57
1998,PA,42011,Confirmed,Male,Suppressed,1
1998,PA,42011,Confirmed,Female,0-19,17
1998,PA,42011,Confirmed,Female,20+,50
1998,PA,42011,Confirmed,Suppressed,20+,1
1998,PA,42017,Confirmed,Male,0-19,71
1998,PA,42017,Confirmed,Male,20+,161
1998,PA,42017,Confirmed,Female,0-19,61
1998,PA,42017,Confirmed,Female,20+,154
1998,PA,42017,Confirmed,Female,Suppressed,1
1998,PA,42019,Confirmed,Male,20+,6
1998,PA,42019,Confirmed,Male,Suppressed,1
1998,PA,42019,Confirmed,Female,Suppressed,5
1998,PA,42023,Confirmed,Male,Suppressed,7
1998,PA,42023,Confirmed,Female,20+,6
1998,PA,42023,Confirmed,Female,Suppressed,2
1998,PA,42027,Confirmed,Suppressed,Suppressed,5
1998,PA,42029,Confirmed,Male,0-19,137
1998,PA,42029,Confirmed,Male,20+,263
1998,PA,42029,Confirmed,Male,Suppressed,3
1998,PA,42029,Confirmed,Female,0-19,87
1998,PA,42029,Confirmed,Female,20+,242
1998,PA,42029,Confirmed,Female,Suppressed,3
1998,PA,42029,Confirmed,Suppressed,0-19,4
1998,PA,42029,Confirmed,Suppressed,Suppressed,1
1998,PA,42033,Confirmed,Male,0-19,5
1998,PA,42033,Confirmed,Male,20+,20
1998,PA,42033,Confirmed,Female,20+,10
1998,PA,42033,Confirmed,Female,Suppressed,3
1998,PA,42041,Confirmed,Male,20+,9
1998,PA,42041,Confirmed,Male,Suppressed,2
1998,PA,42041,Confirmed,Suppressed,20+,3
1998,PA,42041,Confirmed,Suppressed,Suppressed,2
1998,PA,42043,Confirmed,Male,Suppressed,5
1998,PA,42045,Confirmed,Male,0-19,29
1998,PA,42045,Confirmed,Male,20+,79
1998,PA,42045,Confirmed,Male,Unknown,8
1998,PA,42045,Confirmed,Female,0-19,31
1998,PA,42045,Confirmed,Female,20+,91
1998,PA,42045,Confirmed,Female,Suppressed,3
1998,PA,42047,Confirmed,Male,0-19,8
1998,PA,42047,Confirmed,Male,Suppressed,4
1998,PA,42047,Confirmed,Female,20+,5
1998,PA,42047,Confirmed,Female,Suppressed,3
1998,PA,42049,Confirmed,Suppressed,Suppressed,6
1998,PA,42065,Confirmed,Male,Suppressed,5
1998,PA,42071,Confirmed,Male,0-19,5
1998,PA,42071,Confirmed,Male,20+,18
1998,PA,42071,Confirmed,Male,Suppressed,1
1998,PA,42071,Confirmed,Female,20+,14
1998,PA,42071,Confirmed,Female,Suppressed,2
1998,PA,42075,Confirmed,Suppressed,Suppressed,8
1998,PA,42077,Confirmed,Male,0-19,8
1998,PA,42077,Confirmed,Male,20+,25
1998,PA,42077,Confirmed,Male,Suppressed,3
1998,PA,42077,Confirmed,Female,0-19,12
1998,PA,42077,Confirmed,Female,20+,27
1998,PA,42077,Confirmed,Female,Suppressed,1
1998,PA,42079,Confirmed,Female,20+,5
1998,PA,42079,Confirmed,Female,Suppressed,1
1998,PA,42079,Confirmed,Suppressed,Suppressed,4
1998,PA,42085,Confirmed,Male,20+,8
1998,PA,42085,Confirmed,Suppressed,20+,2
1998,PA,42085,Confirmed,Suppressed,Suppressed,1
1998,PA,42089,Confirmed,Female,20+,10
1998,PA,42089,Confirmed,Suppressed,Suppressed,2
1998,PA,42091,Confirmed,Male,0-19,74
1998,PA,42091,Confirmed,Male,20+,174
1998,PA,42091,Confirmed,Male,Suppressed,1
1998,PA,42091,Confirmed,Female,0-19,41
1998,PA,42091,Confirmed,Female,20+,154
1998,PA,42091,Confirmed,Female,Suppressed,1
1998,PA,42095,Confirmed,Male,0-19,15
1998,PA,42095,Confirmed,Male,20+,31
1998,PA,42095,Confirmed,Male,Suppressed,3
1998,PA,42095,Confirmed,Female,0-19,18
1998,PA,42095,Confirmed,Female,20+,37
1998,PA,42095,Confirmed,Female,Suppressed,3
1998,PA,42101,Confirmed,Male,0-19,28
1998,PA,42101,Confirmed,Male,20+,47
1998,PA,42101,Confirmed,Female,0-19,15
1998,PA,42101,Confirmed,Female,20+,67
1998,PA,42101,Confirmed,Suppressed,0-19,1
1998,PA,42103,Confirmed,Female,20+,5
1998,PA,42103,Confirmed,Suppressed,Suppressed,1
1998,PA,42107,Confirmed,Suppressed,Suppressed,5
1998,PA,42125,Confirmed,Suppressed,Suppressed,5
1998,PA,42127,Confirmed,Suppressed,Suppressed,5
1998,PA,42129,Confirmed,Female,20+,6
1998,PA,42129,Confirmed,Suppressed,Suppressed,3
1998,PA,42133,Confirmed,Male,0-19,9
1998,PA,42133,Confirmed,Male,20+,41
1998,PA,42133,Confirmed,Female,0-19,9
1998,PA,42133,Confirmed,Female,20+,28
1998,PA,Suppressed,Confirmed,Male,0-19,5
1998,PA,Suppressed,Confirmed,Female,20+,15
1998,PA,Suppressed,Confirmed,Suppressed,Suppressed,44
1998,RI,44003,Confirmed,Male,0-19,15
1998,RI,44003,Confirmed,Male,20+,54
1998,RI,44003,Confirmed,Female,0-19,9
1998,RI,44003,Confirmed,Female,20+,46
1998,RI,44003,Confirmed,Suppressed,0-19,1
1998,RI,44005,Confirmed,Male,0-19,5
1998,RI,44005,Confirmed,Male,20+,10
1998,RI,44005,Confirmed,Female,20+,15
1998,RI,44005,Confirmed,Female,Suppressed,3
1998,RI,44007,Confirmed,Male,0-19,19
1998,RI,44007,Confirmed,Male,20+,31
1998,RI,44007,Confirmed,Female,0-19,16
1998,RI,44007,Confirmed,Female,20+,30
1998,RI,44009,Confirmed,Male,0-19,88
1998,RI,44009,Confirmed,Male,20+,202
1998,RI,44009,Confirmed,Male,Suppressed,2
1998,RI,44009,Confirmed,Female,0-19,73
1998,RI,44009,Confirmed,Female,20+,165
1998,RI,Suppressed,Confirmed,Female,20+,3
1998,RI,Suppressed,Confirmed,Suppressed,20+,2
1998,Suppressed,Unknown,Confirmed,Suppressed,Suppressed,1
1998,Suppressed,Suppressed,Confirmed,Male,Suppressed,12
1998,Suppressed,Suppressed,Confirmed,Suppressed,20+,46
1998,Suppressed,Suppressed,Confirmed,Suppressed,Suppressed,32
1998,TN,47037,Confirmed,Suppressed,Suppressed,6
1998,TN,Suppressed,Confirmed,Male,20+,5
1998,TN,Suppressed,Confirmed,Female,0-19,5
1998,TN,Suppressed,Confirmed,Suppressed,Suppressed,31
1998,TX,Suppressed,Confirmed,Female,20+,9
1998,TX,Suppressed,Confirmed,Suppressed,20+,7
1998,TX,Suppressed,Confirmed,Suppressed,Suppressed,16
1998,VA,51001,Confirmed,Suppressed,Suppressed,6
1998,VA,51059,Confirmed,Male,Suppressed,6
1998,VA,51059,Confirmed,Female,20+,8
1998,VA,51059,Confirmed,Female,Suppressed,1
1998,VA,51153,Confirmed,Suppressed,Suppressed,5
1998,VA,Suppressed,Confirmed,Male,20+,10
1998,VA,Suppressed,Confirmed,Female,Suppressed,3
1998,VA,Suppressed,Confirmed,Suppressed,Suppressed,34
1998,VT,Suppressed,Confirmed,Suppressed,Suppressed,7
1998,WI,55005,Confirmed,Male,20+,8
1998,WI,55005,Confirmed,Male,Suppressed,4
1998,WI,55005,Confirmed,Female,20+,5
1998,WI,55005,Confirmed,Female,Suppressed,4
1998,WI,55007,Confirmed,Suppressed,Suppressed,5
1998,WI,55011,Confirmed,Suppressed,Suppressed,5
1998,WI,55013,Confirmed,Male,20+,12
1998,WI,55013,Confirmed,Male,Suppressed,3
1998,WI,55013,Confirmed,Female,20+,5
1998,WI,55013,Confirmed,Female,Suppressed,2
1998,WI,55017,Confirmed,Male,20+,9
1998,WI,55017,Confirmed,Male,Suppressed,4
1998,WI,55017,Confirmed,Female,0-19,7
1998,WI,55017,Confirmed,Female,20+,6
1998,WI,55019,Confirmed,Male,20+,13
1998,WI,55019,Confirmed,Male,Suppressed,4
1998,WI,55019,Confirmed,Female,0-19,5
1998,WI,55019,Confirmed,Female,20+,6
1998,WI,55021,Confirmed,Suppressed,Suppressed,6
1998,WI,55025,Confirmed,Male,0-19,7
1998,WI,55025,Confirmed,Male,20+,10
1998,WI,55025,Confirmed,Suppressed,20+,3
1998,WI,55031,Confirmed,Male,20+,7
